,Unnamed: 0,Conv_ID,MovieID,Title,Year,IMDB_Rating,Votes,Genres,Length_Female,Length_Male,Total_Length,Percent_Female,Percent_Male
15547,15547,c56510,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],20,44,64,0.3125,0.6875
15548,15548,c56511,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],2,3,5,0.4,0.6
15549,15549,c56512,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],27,4,31,0.8709677419354839,0.1290322580645161
15550,15550,c56513,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],6,5,11,0.5454545454545454,0.4545454545454545
15551,15551,c56514,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],35,92,127,0.2755905511811024,0.7244094488188977
15552,15552,c56515,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],24,26,50,0.48,0.52
15553,15553,c56516,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],6,5,11,0.5454545454545454,0.4545454545454545
15554,15554,c56517,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],11,47,58,0.1896551724137931,0.8103448275862069
15555,15555,c56518,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],5,18,23,0.217391304347826,0.782608695652174
15556,15556,c56519,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],21,1,22,0.9545454545454546,0.0454545454545454
15557,15557,c5652,m41,The Butterfly Effect,2004,7.8,104917.0,['drama' 'mystery' 'sci-fi' 'thriller'],8,4,12,0.6666666666666666,0.3333333333333333
15558,15558,c56520,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],2,6,8,0.25,0.75
15559,15559,c56521,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],36,10,46,0.782608695652174,0.217391304347826
15560,15560,c56522,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],2,3,5,0.4,0.6
15561,15561,c56523,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],4,9,13,0.3076923076923077,0.6923076923076923
15562,15562,c56524,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],5,12,17,0.2941176470588235,0.7058823529411765
15563,15563,c56525,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],44,2,46,0.9565217391304348,0.0434782608695652
15564,15564,c56526,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],11,11,22,0.5,0.5
15565,15565,c56527,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],13,12,25,0.52,0.48
15566,15566,c56528,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],11,6,17,0.6470588235294118,0.3529411764705882
15567,15567,c56529,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],5,5,10,0.5,0.5
15568,15568,c5653,m41,The Butterfly Effect,2004,7.8,104917.0,['drama' 'mystery' 'sci-fi' 'thriller'],8,26,34,0.2352941176470588,0.7647058823529411
15569,15569,c56530,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],70,29,99,0.7070707070707071,0.2929292929292929
15570,15570,c56531,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],13,10,23,0.5652173913043478,0.4347826086956521
15571,15571,c56532,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],61,31,92,0.6630434782608695,0.3369565217391304
15572,15572,c56533,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],23,6,29,0.7931034482758621,0.2068965517241379
15573,15573,c56534,m408,Jerry Maguire,1996,7.3,79706.0,['comedy' 'drama' 'romance' 'sport'],10,105,115,0.0869565217391304,0.9130434782608696
15574,15574,c5654,m41,The Butterfly Effect,2004,7.8,104917.0,['drama' 'mystery' 'sci-fi' 'thriller'],67,39,106,0.6320754716981132,0.3679245283018867
15575,15575,c5655,m41,The Butterfly Effect,2004,7.8,104917.0,['drama' 'mystery' 'sci-fi' 'thriller'],51,27,78,0.6538461538461539,0.3461538461538461
15576,15576,c5656,m41,The Butterfly Effect,2004,7.8,104917.0,['drama' 'mystery' 'sci-fi' 'thriller'],8,1,9,0.8888888888888888,0.1111111111111111
15577,15577,c5657,m41,The Butterfly Effect,2004,7.8,104917.0,['drama' 'mystery' 'sci-fi' 'thriller'],6,4,10,0.6,0.4
15578,15578,c5658,m41,The Butterfly Effect,2004,7.8,104917.0,['drama' 'mystery' 'sci-fi' 'thriller'],7,46,53,0.1320754716981132,0.8679245283018868
15579,15579,c5659,m41,The Butterfly Effect,2004,7.8,104917.0,['drama' 'mystery' 'sci-fi' 'thriller'],14,9,23,0.6086956521739131,0.391304347826087
15580,15580,c5660,m41,The Butterfly Effect,2004,7.8,104917.0,['drama' 'mystery' 'sci-fi' 'thriller'],21,37,58,0.3620689655172414,0.6379310344827587
15581,15581,c5661,m41,The Butterfly Effect,2004,7.8,104917.0,['drama' 'mystery' 'sci-fi' 'thriller'],55,40,95,0.5789473684210527,0.4210526315789473
15582,15582,c5662,m41,The Butterfly Effect,2004,7.8,104917.0,['drama' 'mystery' 'sci-fi' 'thriller'],42,87,129,0.3255813953488372,0.6744186046511628
15583,15583,c5663,m41,The Butterfly Effect,2004,7.8,104917.0,['drama' 'mystery' 'sci-fi' 'thriller'],2,14,16,0.125,0.875
15584,15584,c56637,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],1,16,17,0.0588235294117647,0.9411764705882352
15585,15585,c56638,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],11,24,35,0.3142857142857143,0.6857142857142857
15586,15586,c56639,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],11,13,24,0.4583333333333333,0.5416666666666666
15587,15587,c5664,m41,The Butterfly Effect,2004,7.8,104917.0,['drama' 'mystery' 'sci-fi' 'thriller'],25,2,27,0.925925925925926,0.074074074074074
15588,15588,c56640,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],1,1,2,0.5,0.5
15589,15589,c56641,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],6,6,12,0.5,0.5
15590,15590,c56642,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],9,5,14,0.6428571428571429,0.3571428571428571
15591,15591,c56643,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],3,6,9,0.3333333333333333,0.6666666666666666
15592,15592,c56644,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],7,18,25,0.28,0.72
15593,15593,c56645,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],12,27,39,0.3076923076923077,0.6923076923076923
15594,15594,c56646,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],1,21,22,0.0454545454545454,0.9545454545454546
15595,15595,c56647,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],10,18,28,0.3571428571428571,0.6428571428571429
15596,15596,c56648,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],5,15,20,0.25,0.75
15597,15597,c56649,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],3,9,12,0.25,0.75
15598,15598,c5665,m41,The Butterfly Effect,2004,7.8,104917.0,['drama' 'mystery' 'sci-fi' 'thriller'],72,22,94,0.7659574468085106,0.2340425531914893
15599,15599,c56650,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],28,54,82,0.3414634146341463,0.6585365853658537
15600,15600,c56651,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],5,1,6,0.8333333333333334,0.1666666666666666
15601,15601,c56652,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],10,11,21,0.4761904761904761,0.5238095238095238
15602,15602,c56653,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],3,3,6,0.5,0.5
15603,15603,c56654,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],46,50,96,0.4791666666666667,0.5208333333333334
15604,15604,c56655,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],1,2,3,0.3333333333333333,0.6666666666666666
15605,15605,c56656,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],7,4,11,0.6363636363636364,0.3636363636363636
15606,15606,c56657,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],18,25,43,0.4186046511627907,0.5813953488372093
15607,15607,c56658,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],1,4,5,0.2,0.8
15608,15608,c56659,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],3,1,4,0.75,0.25
15609,15609,c5666,m41,The Butterfly Effect,2004,7.8,104917.0,['drama' 'mystery' 'sci-fi' 'thriller'],14,8,22,0.6363636363636364,0.3636363636363636
15610,15610,c56660,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],5,3,8,0.625,0.375
15611,15611,c56661,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],13,38,51,0.2549019607843137,0.7450980392156863
15612,15612,c56662,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],2,42,44,0.0454545454545454,0.9545454545454546
15613,15613,c56663,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],75,7,82,0.9146341463414634,0.0853658536585365
15614,15614,c56664,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],7,12,19,0.3684210526315789,0.631578947368421
15615,15615,c56665,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],1,14,15,0.0666666666666666,0.9333333333333332
15616,15616,c56666,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],7,13,20,0.35,0.65
15617,15617,c56667,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],8,6,14,0.5714285714285714,0.4285714285714285
15618,15618,c56668,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],8,9,17,0.4705882352941176,0.5294117647058824
15619,15619,c56669,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],31,36,67,0.4626865671641791,0.5373134328358209
15620,15620,c5667,m41,The Butterfly Effect,2004,7.8,104917.0,['drama' 'mystery' 'sci-fi' 'thriller'],14,8,22,0.6363636363636364,0.3636363636363636
15621,15621,c56670,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],19,3,22,0.8636363636363636,0.1363636363636363
15622,15622,c56671,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],5,13,18,0.2777777777777778,0.7222222222222222
15623,15623,c56672,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],15,2,17,0.8823529411764706,0.1176470588235294
15624,15624,c56673,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],7,2,9,0.7777777777777778,0.2222222222222222
15625,15625,c56674,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],7,1,8,0.875,0.125
15626,15626,c56675,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],7,9,16,0.4375,0.5625
15627,15627,c56676,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],9,25,34,0.2647058823529412,0.7352941176470589
15628,15628,c56677,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],7,3,10,0.7,0.3
15629,15629,c56678,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],1,1,2,0.5,0.5
15630,15630,c56679,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],3,2,5,0.6,0.4
15631,15631,c5668,m41,The Butterfly Effect,2004,7.8,104917.0,['drama' 'mystery' 'sci-fi' 'thriller'],4,10,14,0.2857142857142857,0.7142857142857143
15632,15632,c56680,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],11,13,24,0.4583333333333333,0.5416666666666666
15633,15633,c56681,m409,Jurassic Park Iii,2001,5.7,62564.0,['action' 'adventure' 'sci-fi' 'thriller'],52,4,56,0.9285714285714286,0.0714285714285714
15634,15634,c5669,m41,The Butterfly Effect,2004,7.8,104917.0,['drama' 'mystery' 'sci-fi' 'thriller'],168,50,218,0.7706422018348624,0.2293577981651376
15635,15635,c56765,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],2,6,8,0.25,0.75
15636,15636,c56766,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],45,98,143,0.3146853146853147,0.6853146853146853
15637,15637,c56767,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],14,20,34,0.4117647058823529,0.5882352941176471
15638,15638,c56768,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],43,25,68,0.6323529411764706,0.3676470588235294
15639,15639,c56769,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],13,4,17,0.7647058823529411,0.2352941176470588
15640,15640,c56770,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],10,5,15,0.6666666666666666,0.3333333333333333
15641,15641,c56771,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],6,8,14,0.4285714285714285,0.5714285714285714
15642,15642,c56772,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],13,10,23,0.5652173913043478,0.4347826086956521
15643,15643,c56773,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],1,2,3,0.3333333333333333,0.6666666666666666
15644,15644,c56793,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],17,16,33,0.5151515151515151,0.4848484848484848
15645,15645,c56794,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],2,2,4,0.5,0.5
15646,15646,c56795,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],1,9,10,0.1,0.9
15647,15647,c56796,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],3,33,36,0.0833333333333333,0.9166666666666666
15648,15648,c56816,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],32,15,47,0.6808510638297872,0.3191489361702128
15649,15649,c56817,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],19,36,55,0.3454545454545454,0.6545454545454545
15650,15650,c56818,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],10,25,35,0.2857142857142857,0.7142857142857143
15651,15651,c56819,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],3,8,11,0.2727272727272727,0.7272727272727273
15652,15652,c56820,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],16,7,23,0.6956521739130435,0.3043478260869565
15653,15653,c56821,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],15,15,30,0.5,0.5
15654,15654,c56822,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],33,3,36,0.9166666666666666,0.0833333333333333
15655,15655,c56823,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],34,58,92,0.3695652173913043,0.6304347826086957
15656,15656,c56824,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],1,8,9,0.1111111111111111,0.8888888888888888
15657,15657,c56825,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],65,3,68,0.9558823529411764,0.0441176470588235
15658,15658,c56826,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],8,2,10,0.8,0.2
15659,15659,c56827,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],29,27,56,0.5178571428571429,0.4821428571428571
15660,15660,c56828,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],18,42,60,0.3,0.7
15661,15661,c56829,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],6,2,8,0.75,0.25
15662,15662,c56830,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],83,6,89,0.9325842696629212,0.0674157303370786
15663,15663,c56831,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],17,14,31,0.5483870967741935,0.4516129032258064
15664,15664,c56832,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],58,4,62,0.935483870967742,0.064516129032258
15665,15665,c56833,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],26,4,30,0.8666666666666667,0.1333333333333333
15666,15666,c56834,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],4,2,6,0.6666666666666666,0.3333333333333333
15667,15667,c56835,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],1,61,62,0.0161290322580645,0.9838709677419356
15668,15668,c56836,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],3,1,4,0.75,0.25
15669,15669,c56837,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],2,2,4,0.5,0.5
15670,15670,c56838,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],26,34,60,0.4333333333333333,0.5666666666666667
15671,15671,c56839,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],23,13,36,0.6388888888888888,0.3611111111111111
15672,15672,c56840,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],9,14,23,0.391304347826087,0.6086956521739131
15673,15673,c56841,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],2,4,6,0.3333333333333333,0.6666666666666666
15674,15674,c56842,m410,The Lost World: Jurassic Park,1997,6.0,78169.0,['action' 'adventure' 'sci-fi' 'thriller' 'action' 'adventure' 'animation' 'horror' 'sci-fi' 'thriller'],5,12,17,0.2941176470588235,0.7058823529411765
15675,15675,c56870,m411,Jurassic Park,1993,7.9,153737.0,['action' 'adventure' 'family' 'sci-fi' 'action' 'adventure' 'fantasy' 'sci-fi'],4,23,27,0.1481481481481481,0.8518518518518519
15676,15676,c56871,m411,Jurassic Park,1993,7.9,153737.0,['action' 'adventure' 'family' 'sci-fi' 'action' 'adventure' 'fantasy' 'sci-fi'],7,11,18,0.3888888888888889,0.6111111111111112
15677,15677,c56872,m411,Jurassic Park,1993,7.9,153737.0,['action' 'adventure' 'family' 'sci-fi' 'action' 'adventure' 'fantasy' 'sci-fi'],3,12,15,0.2,0.8
15678,15678,c56873,m411,Jurassic Park,1993,7.9,153737.0,['action' 'adventure' 'family' 'sci-fi' 'action' 'adventure' 'fantasy' 'sci-fi'],3,12,15,0.2,0.8
