,Unnamed: 0,Character_ID,Movie_ID,Title,Gender,Position_in_Credits,Character,Character_Line_Count,Movie_Line_Count,Character_Line_Percent
4354,4354,u51,m3,2001: A Space Odyssey,?,?,C12,6,272,0.0220588235294117
4355,4355,u52,m3,2001: A Space Odyssey,?,?,CHILD,10,272,0.0367647058823529
4356,4356,u53,m3,2001: A Space Odyssey,?,?,CO-PILOT,4,272,0.0147058823529411
4357,4357,u54,m3,2001: A Space Odyssey,?,?,ELENA,7,272,0.025735294117647
4358,4358,u55,m3,2001: A Space Odyssey,?,?,FLOYD,56,272,0.2058823529411764
4359,4359,u56,m3,2001: A Space Odyssey,m,7,HAL,38,272,0.1397058823529411
4360,4360,u57,m3,2001: A Space Odyssey,?,?,MICHAELS,7,272,0.025735294117647
4361,4361,u58,m3,2001: A Space Odyssey,?,?,MILLER,5,272,0.0183823529411764
4362,4362,u59,m3,2001: A Space Odyssey,?,?,PILOT,14,272,0.0514705882352941
4363,4363,u60,m3,2001: A Space Odyssey,m,2,POOLE,49,272,0.1801470588235294
4364,4364,u61,m3,2001: A Space Odyssey,?,?,SMYSLOV,11,272,0.0404411764705882
4365,4365,u4904,m327,Dumb And Dumberer: When Harry Met Lloyd,?,?,CALE,5,665,0.0075187969924812
4366,4366,u4905,m327,Dumb And Dumberer: When Harry Met Lloyd,?,?,CHING CHONG,7,665,0.0105263157894736
4367,4367,u4906,m327,Dumb And Dumberer: When Harry Met Lloyd,m,4,HARRY,207,665,0.3112781954887218
4368,4368,u4907,m327,Dumb And Dumberer: When Harry Met Lloyd,f,8,JESSICA,77,665,0.1157894736842105
4369,4369,u4908,m327,Dumb And Dumberer: When Harry Met Lloyd,?,?,JESSICA'S DAD,4,665,0.0060150375939849
4370,4370,u4909,m327,Dumb And Dumberer: When Harry Met Lloyd,?,?,LEWIS,5,665,0.0075187969924812
4371,4371,u4910,m327,Dumb And Dumberer: When Harry Met Lloyd,m,6,LLOYD,210,665,0.3157894736842105
4372,4372,u4911,m327,Dumb And Dumberer: When Harry Met Lloyd,?,?,MARGIE,7,665,0.0105263157894736
4373,4373,u4912,m327,Dumb And Dumberer: When Harry Met Lloyd,?,?,MOFFIT,5,665,0.0075187969924812
4374,4374,u4913,m327,Dumb And Dumberer: When Harry Met Lloyd,?,?,MRS. DUNNE,16,665,0.0240601503759398
4375,4375,u4914,m327,Dumb And Dumberer: When Harry Met Lloyd,f,11,MS. HELLER,53,665,0.0796992481203007
4376,4376,u4915,m327,Dumb And Dumberer: When Harry Met Lloyd,m,10,PRINCIPAL COLLINS,42,665,0.0631578947368421
4377,4377,u4916,m327,Dumb And Dumberer: When Harry Met Lloyd,?,?,RAY,5,665,0.0075187969924812
4378,4378,u4917,m327,Dumb And Dumberer: When Harry Met Lloyd,?,?,TEN YEAR-OLD KID,4,665,0.0060150375939849
4379,4379,u4918,m327,Dumb And Dumberer: When Harry Met Lloyd,?,?,TOBY,4,665,0.0060150375939849
4380,4380,u4919,m327,Dumb And Dumberer: When Harry Met Lloyd,?,?,TURK,9,665,0.0135338345864661
4381,4381,u4920,m327,Dumb And Dumberer: When Harry Met Lloyd,?,?,ZIMMER,5,665,0.0075187969924812
4382,4382,u4921,m328,Dune,?,?,BARON,5,208,0.0240384615384615
4383,4383,u4922,m328,Dune,?,?,DUKE LETO,6,208,0.0288461538461538
4384,4384,u4923,m328,Dune,?,?,EMPEROR,11,208,0.0528846153846153
4385,4385,u4924,m328,Dune,?,?,GURNEY,16,208,0.0769230769230769
4386,4386,u4925,m328,Dune,?,?,JESSICA,25,208,0.1201923076923077
4387,4387,u4926,m328,Dune,?,?,KYNES,19,208,0.0913461538461538
4388,4388,u4927,m328,Dune,?,?,MAPES,5,208,0.0240384615384615
4389,4389,u4928,m328,Dune,?,?,NAVIGATOR,7,208,0.0336538461538461
4390,4390,u4929,m328,Dune,m,8,PAUL,68,208,0.3269230769230769
4391,4391,u4930,m328,Dune,?,?,PITER,4,208,0.0192307692307692
4392,4392,u4931,m328,Dune,f,10,REVEREND MOTHER,23,208,0.110576923076923
4393,4393,u4932,m328,Dune,?,?,STILGAR,14,208,0.0673076923076923
4394,4394,u4933,m328,Dune,?,?,THUFIR,5,208,0.0240384615384615
4395,4395,u4934,m329,Ed Wood,m,2,BELA,111,772,0.1437823834196891
4396,4396,u4935,m329,Ed Wood,?,?,BUNNY,6,772,0.0077720207253886
4397,4397,u4936,m329,Ed Wood,?,?,CAMERAMAN BILL,6,772,0.0077720207253886
4398,4398,u4937,m329,Ed Wood,?,?,CONRAD,5,772,0.0064766839378238
4399,4399,u4938,m329,Ed Wood,?,?,CRISWELL,18,772,0.0233160621761658
4400,4400,u4939,m329,Ed Wood,?,?,DOCTOR,4,772,0.005181347150259
4401,4401,u4940,m329,Ed Wood,f,3,DOLORES,50,772,0.0647668393782383
4402,4402,u4941,m329,Ed Wood,m,1,ED,375,772,0.4857512953367875
4403,4403,u4942,m329,Ed Wood,?,?,ED'S VOICE,5,772,0.0064766839378238
4404,4404,u4943,m329,Ed Wood,m,9,GEORGIE,35,772,0.0453367875647668
4405,4405,u4944,m329,Ed Wood,?,?,HOST,4,772,0.005181347150259
4406,4406,u4945,m329,Ed Wood,f,4,KATHY,38,772,0.0492227979274611
4407,4407,u4946,m329,Ed Wood,?,?,LORETTA,11,772,0.0142487046632124
4408,4408,u4947,m329,Ed Wood,?,?,MR. FELDMAN,10,772,0.0129533678756476
4409,4409,u4948,m329,Ed Wood,?,?,NORMA,9,772,0.0116580310880829
4410,4410,u4949,m329,Ed Wood,?,?,ORSON WELLES,7,772,0.0090673575129533
4411,4411,u4950,m329,Ed Wood,?,?,PAUL MARCO,14,772,0.0181347150259067
4412,4412,u4951,m329,Ed Wood,?,?,REVEREND LEMON,7,772,0.0090673575129533
4413,4413,u4952,m329,Ed Wood,m,15,REYNOLDS,17,772,0.022020725388601
4414,4414,u4953,m329,Ed Wood,?,?,RUDE BOSS,4,772,0.005181347150259
4415,4415,u4954,m329,Ed Wood,m,13,TOR,20,772,0.0259067357512953
4416,4416,u4955,m329,Ed Wood,?,?,VAMPIRA,16,772,0.0207253886010362
4417,4417,u4956,m330,Edtv,m,5,AL,23,626,0.0367412140575079
4418,4418,u4957,m330,Edtv,?,?,BARRY,10,626,0.0159744408945686
4419,4419,u4958,m330,Edtv,f,6,CYNTHIA,33,626,0.0527156549520766
4420,4420,u4959,m330,Edtv,?,?,DR. GELLER,8,626,0.0127795527156549
4421,4421,u4960,m330,Edtv,m,1,ED,291,626,0.4648562300319488
4422,4422,u4961,m330,Edtv,?,?,FELICIA,3,626,0.0047923322683706
4423,4423,u4962,m330,Edtv,?,?,HANK,12,626,0.0191693290734824
4424,4424,u4963,m330,Edtv,f,4,JEANETTE,43,626,0.0686900958466453
4425,4425,u4964,m330,Edtv,?,?,JILL,12,626,0.0191693290734824
4426,4426,u4965,m330,Edtv,m,10,JOHN,15,626,0.023961661341853
4427,4427,u4966,m330,Edtv,?,?,LOU,6,626,0.0095846645367412
4428,4428,u4967,m330,Edtv,?,?,MARCIA,9,626,0.0143769968051118
4429,4429,u4968,m330,Edtv,?,?,MR. SCHARLACH,3,626,0.0047923322683706
4430,4430,u4969,m330,Edtv,m,3,RAY,62,626,0.0990415335463258
4431,4431,u4970,m330,Edtv,?,?,RITA,8,626,0.0127795527156549
4432,4432,u4971,m330,Edtv,?,?,SCHARLACH,6,626,0.0095846645367412
4433,4433,u4972,m330,Edtv,f,2,SHARI,66,626,0.1054313099041533
4434,4434,u4973,m330,Edtv,?,?,TAD,9,626,0.0143769968051118
4435,4435,u4974,m330,Edtv,?,?,WOMAN,7,626,0.011182108626198
4436,4436,u4975,m331,Election,?,?,CLASS,3,378,0.0079365079365079
4437,4437,u4976,m331,Election,?,?,DAVE,15,378,0.0396825396825396
4438,4438,u4977,m331,Election,?,?,DIANE,8,378,0.0211640211640211
4439,4439,u4978,m331,Election,?,?,DICK,5,378,0.0132275132275132
4440,4440,u4979,m331,Election,m,1,JIM,139,378,0.3677248677248677
4441,4441,u4980,m331,Election,?,?,JO,4,378,0.0105820105820105
4442,4442,u4981,m331,Election,?,?,LARRY,15,378,0.0396825396825396
4443,4443,u4982,m331,Election,?,?,LISA,14,378,0.037037037037037
4444,4444,u4983,m331,Election,?,?,MISS BEEDER,3,378,0.0079365079365079
4445,4445,u4984,m331,Election,?,?,MS. HOY,3,378,0.0079365079365079
4446,4446,u4985,m331,Election,?,?,PAUL,39,378,0.1031746031746031
4447,4447,u4986,m331,Election,f,?,SHERRY,20,378,0.0529100529100529
4448,4448,u4987,m331,Election,?,?,TAMMY,26,378,0.0687830687830687
4449,4449,u4988,m331,Election,f,2,TRACY,74,378,0.1957671957671957
4450,4450,u4989,m331,Election,?,?,WALT,10,378,0.0264550264550264
4451,4451,u499,m31,Birthday Girl,?,?,ALEXEI,21,359,0.0584958217270195
4452,4452,u500,m31,Birthday Girl,?,?,BRANCH MANAGER,4,359,0.011142061281337
4453,4453,u501,m31,Birthday Girl,m,2,JOHN,164,359,0.4568245125348189
4454,4454,u502,m31,Birthday Girl,f,1,NADIA,117,359,0.3259052924791086
4455,4455,u503,m31,Birthday Girl,?,?,OFFICIAL,3,359,0.0083565459610027
4456,4456,u504,m31,Birthday Girl,m,4,YURI,50,359,0.1392757660167131
4457,4457,u4990,m332,L.A. Confidential,?,?,BOXER,4,657,0.0060882800608828
4458,4458,u4991,m332,L.A. Confidential,m,2,BUD,133,657,0.2024353120243531
4459,4459,u4992,m332,L.A. Confidential,?,?,CHIEF,5,657,0.0076103500761035
4460,4460,u4993,m332,L.A. Confidential,?,?,CLERK,5,657,0.0076103500761035
4461,4461,u4994,m332,L.A. Confidential,?,?,COATES,12,657,0.0182648401826484
4462,4462,u4995,m332,L.A. Confidential,?,?,COHEN,4,657,0.0060882800608828
4463,4463,u4996,m332,L.A. Confidential,m,4,DUDLEY,65,657,0.0989345509893455
4464,4464,u4997,m332,L.A. Confidential,m,3,EXLEY,153,657,0.2328767123287671
4465,4465,u4998,m332,L.A. Confidential,m,?,HUDGEONS,37,657,0.0563165905631659
4466,4466,u4999,m332,L.A. Confidential,m,1,JACK,80,657,0.121765601217656
4467,4467,u5000,m332,L.A. Confidential,?,?,LOEW,6,657,0.0091324200913242
4468,4468,u5001,m332,L.A. Confidential,f,5,LYNN,60,657,0.091324200913242
4469,4469,u5002,m332,L.A. Confidential,?,?,MRS. LEFFERTS,17,657,0.0258751902587519
4470,4470,u5003,m332,L.A. Confidential,?,?,OPERATOR,4,657,0.0060882800608828
4471,4471,u5004,m332,L.A. Confidential,m,7,PATCHETT,24,657,0.0365296803652968
4472,4472,u5005,m332,L.A. Confidential,?,?,PINKER,15,657,0.0228310502283105
4473,4473,u5006,m332,L.A. Confidential,?,?,REYNOLDS,8,657,0.0121765601217656
4474,4474,u5007,m332,L.A. Confidential,?,?,STENSLAND,6,657,0.0091324200913242
4475,4475,u5008,m332,L.A. Confidential,?,?,STOMPANATO,13,657,0.0197869101978691
4476,4476,u5009,m332,L.A. Confidential,?,?,VICE CAPTAIN,3,657,0.0045662100456621
4477,4477,u5010,m332,L.A. Confidential,?,?,YOUNG OFFICER,3,657,0.0045662100456621
4478,4478,u5012,m333,Enemy Of The State,?,?,ALBERT,3,865,0.0034682080924855
4479,4479,u5013,m333,Enemy Of The State,?,?,ALFONSO,10,865,0.0115606936416184
4480,4480,u5014,m333,Enemy Of The State,?,?,BLAKE,9,865,0.0104046242774566
4481,4481,u5015,m333,Enemy Of The State,m,2,BRILL,105,865,0.1213872832369942
4482,4482,u5016,m333,Enemy Of The State,m,1,DEAN,369,865,0.4265895953757225
4483,4483,u5017,m333,Enemy Of The State,?,?,DEPINTO,8,865,0.0092485549132947
4484,4484,u5018,m333,Enemy Of The State,?,?,DESK CLERK,4,865,0.0046242774566473
4485,4485,u5019,m333,Enemy Of The State,?,?,DYLAN,4,865,0.0046242774566473
4486,4486,u5020,m333,Enemy Of The State,m,23,ERIC,14,865,0.0161849710982658
4487,4487,u5021,m333,Enemy Of The State,?,?,FIEDLER,3,865,0.0034682080924855
4488,4488,u5022,m333,Enemy Of The State,?,?,FRANKIE,4,865,0.0046242774566473
4489,4489,u5023,m333,Enemy Of The State,?,?,HAMERSLEY,6,865,0.006936416184971
4490,4490,u5024,m333,Enemy Of The State,m,8,HICKS,25,865,0.0289017341040462
4491,4491,u5025,m333,Enemy Of The State,?,?,JENNY,4,865,0.0046242774566473
4492,4492,u5026,m333,Enemy Of The State,m,15,JERRY,34,865,0.0393063583815028
4493,4493,u5027,m333,Enemy Of The State,?,?,L.T.,6,865,0.006936416184971
4494,4494,u5028,m333,Enemy Of The State,?,?,LEVIN,6,865,0.006936416184971
4495,4495,u5029,m333,Enemy Of The State,?,?,MAN,5,865,0.0057803468208092
4496,4496,u5030,m333,Enemy Of The State,?,?,MAN'S VOICE,3,865,0.0034682080924855
4497,4497,u5031,m333,Enemy Of The State,?,?,MARSHAL,3,865,0.0034682080924855
4498,4498,u5032,m333,Enemy Of The State,?,?,MEG,4,865,0.0046242774566473
4499,4499,u5033,m333,Enemy Of The State,?,?,MORELOS,24,865,0.0277456647398843
4500,4500,u5034,m333,Enemy Of The State,?,?,PATRICK,3,865,0.0034682080924855
4501,4501,u5035,m333,Enemy Of The State,?,?,PRATT,10,865,0.0115606936416184
4502,4502,u5036,m333,Enemy Of The State,f,4,RACHEL,35,865,0.0404624277456647
4503,4503,u5037,m333,Enemy Of The State,m,3,REYNOLDS,44,865,0.0508670520231213
4504,4504,u5038,m333,Enemy Of The State,?,?,SAL,4,865,0.0046242774566473
4505,4505,u5039,m333,Enemy Of The State,f,32,SALES CLERK,13,865,0.015028901734104
4506,4506,u5040,m333,Enemy Of The State,?,?,SENATOR ALBERT,9,865,0.0104046242774566
4507,4507,u5041,m333,Enemy Of The State,?,?,SHAFFER,4,865,0.0046242774566473
4508,4508,u5042,m333,Enemy Of The State,?,?,SILVERBERG,11,865,0.0127167630057803
4509,4509,u5043,m333,Enemy Of The State,?,?,STACY,57,865,0.0658959537572254
4510,4510,u5044,m333,Enemy Of The State,?,?,WAITER,5,865,0.0057803468208092
4511,4511,u5045,m333,Enemy Of The State,?,?,ZAVITZ,17,865,0.0196531791907514
4512,4512,u5046,m334,The English Patient,m,?,ALMÁSY,132,678,0.1946902654867256
4513,4513,u5047,m334,The English Patient,?,?,BOY,4,678,0.0058997050147492
4514,4514,u5048,m334,The English Patient,m,3,CARAVAGGIO,62,678,0.0914454277286135
4515,4515,u5049,m334,The English Patient,?,?,CLIFTON,30,678,0.0442477876106194
4516,4516,u5050,m334,The English Patient,?,?,CORPORAL,3,678,0.0044247787610619
4517,4517,u5051,m334,The English Patient,f,2,HANA,125,678,0.1843657817109144
4518,4518,u5052,m334,The English Patient,?,?,HARDY,12,678,0.0176991150442477
4519,4519,u5053,m334,The English Patient,?,?,JAN,5,678,0.0073746312684365
4520,4520,u5054,m334,The English Patient,f,4,KATHARINE,105,678,0.1548672566371681
4521,4521,u5055,m334,The English Patient,m,5,KIP,41,678,0.0604719764011799
4522,4522,u5056,m334,The English Patient,?,?,LADY HAMPTON,4,678,0.0058997050147492
4523,4523,u5057,m334,The English Patient,m,7,MADOX,36,678,0.0530973451327433
4524,4524,u5058,m334,The English Patient,?,?,MÜLLER,10,678,0.0147492625368731
4525,4525,u5059,m334,The English Patient,?,?,OFFICER,13,678,0.0191740412979351
4526,4526,u5060,m334,The English Patient,?,?,OLIVER,7,678,0.0103244837758112
4527,4527,u5061,m334,The English Patient,?,?,STUART,6,678,0.0088495575221238
4528,4528,u5062,m334,The English Patient,m,?,THE PATIENT,83,678,0.1224188790560472
4529,4529,u505,m32,Black Snake Moan,f,4,ANGELA,28,515,0.0543689320388349
4530,4530,u506,m32,Black Snake Moan,?,?,BOJO,3,515,0.0058252427184466
4531,4531,u507,m32,Black Snake Moan,?,?,BRYAN,3,515,0.0058252427184466
4532,4532,u508,m32,Black Snake Moan,?,?,ELLA MAE,4,515,0.0077669902912621
4533,4533,u509,m32,Black Snake Moan,m,7,GILL,24,515,0.0466019417475728
4534,4534,u510,m32,Black Snake Moan,?,?,JESSE,6,515,0.0116504854368932
4535,4535,u511,m32,Black Snake Moan,m,1,LAZARUS,179,515,0.3475728155339805
4536,4536,u512,m32,Black Snake Moan,?,?,LINCOLN,7,515,0.0135922330097087
4537,4537,u513,m32,Black Snake Moan,?,?,MAYELLA,4,515,0.0077669902912621
4538,4538,u514,m32,Black Snake Moan,m,?,R.L.,39,515,0.0757281553398058
4539,4539,u515,m32,Black Snake Moan,f,2,RAE,123,515,0.2388349514563106
4540,4540,u516,m32,Black Snake Moan,m,3,RONNIE,42,515,0.0815533980582524
4541,4541,u517,m32,Black Snake Moan,f,8,ROSE,16,515,0.0310679611650485
4542,4542,u518,m32,Black Snake Moan,?,?,SANDY,10,515,0.0194174757281553
4543,4543,u519,m32,Black Snake Moan,m,6,TEHRONNE,27,515,0.0524271844660194
4544,4544,u5063,m335,Entrapment,m,4,CRUZ,29,573,0.0506108202443281
4545,4545,u5064,m335,Entrapment,f,2,GIN,239,573,0.4171029668411867
4546,4546,u5065,m335,Entrapment,m,1,MAC,259,573,0.4520069808027923
4547,4547,u5066,m335,Entrapment,?,?,QUI,3,573,0.0052356020942408
4548,4548,u5067,m335,Entrapment,m,3,THIBADEAUX,43,573,0.075043630017452
4549,4549,u5068,m336,Erin Brockovich,?,?,ANNA,6,733,0.0081855388813096
4550,4550,u5069,m336,Erin Brockovich,?,?,BAUM,6,733,0.0081855388813096
4551,4551,u5070,m336,Erin Brockovich,?,?,BRENDA,10,733,0.0136425648021828
4552,4552,u5071,m336,Erin Brockovich,?,?,DEFENDING LAWYER,5,733,0.0068212824010914
4553,4553,u5072,m336,Erin Brockovich,?,?,DOCTOR,3,733,0.0040927694406548
4554,4554,u5073,m336,Erin Brockovich,f,21,DONNA,31,733,0.0422919508867667
4555,4555,u5074,m336,Erin Brockovich,m,4,ED,158,733,0.2155525238744884
4556,4556,u5075,m336,Erin Brockovich,?,?,EMBRY,8,733,0.0109140518417462
4557,4557,u5076,m336,Erin Brockovich,f,1,ERIN,343,733,0.4679399727148704
4558,4558,u5077,m336,Erin Brockovich,?,?,FRANKEL,7,733,0.0095497953615279
4559,4559,u5078,m336,Erin Brockovich,m,18,GEORGE,73,733,0.0995907230559345
4560,4560,u5079,m336,Erin Brockovich,?,?,JANE,9,733,0.0122783083219645
4561,4561,u5080,m336,Erin Brockovich,?,?,KATIE,7,733,0.0095497953615279
4562,4562,u5081,m336,Erin Brockovich,?,?,LAURA,4,733,0.0054570259208731
4563,4563,u5082,m336,Erin Brockovich,?,?,MANDY,6,733,0.0081855388813096
4564,4564,u5083,m336,Erin Brockovich,?,?,MATTHEW,10,733,0.0136425648021828
4565,4565,u5084,m336,Erin Brockovich,?,?,MRS. MORALES,5,733,0.0068212824010914
4566,4566,u5085,m336,Erin Brockovich,?,?,PAULSEN,11,733,0.015006821282401
4567,4567,u5086,m336,Erin Brockovich,?,?,POTTER,6,733,0.0081855388813096
4568,4568,u5087,m336,Erin Brockovich,?,?,ROSALIND,8,733,0.0109140518417462
4569,4569,u5088,m336,Erin Brockovich,?,?,ROSS,10,733,0.0136425648021828
4570,4570,u5089,m336,Erin Brockovich,?,?,THERESA,7,733,0.0095497953615279
4571,4571,u5090,m337,Star Wars: The Empire Strikes Back,?,?,ADMIRAL,3,563,0.0053285968028419
4572,4572,u5091,m337,Star Wars: The Empire Strikes Back,?,?,ADMIRAL PIETT,5,563,0.0088809946714031
4573,4573,u5092,m337,Star Wars: The Empire Strikes Back,?,?,BEN,19,563,0.0337477797513321
4574,4574,u5093,m337,Star Wars: The Empire Strikes Back,?,?,CHEWIE,17,563,0.0301953818827708
4575,4575,u5094,m337,Star Wars: The Empire Strikes Back,?,?,CREATURE,15,563,0.0266429840142095
4576,4576,u5095,m337,Star Wars: The Empire Strikes Back,?,?,DECK SERGEANT,6,563,0.0106571936056838
4577,4577,u5096,m337,Star Wars: The Empire Strikes Back,?,?,EMPEROR,5,563,0.0088809946714031
4578,4578,u5097,m337,Star Wars: The Empire Strikes Back,m,?,HAN,135,563,0.2397868561278863
4579,4579,u5098,m337,Star Wars: The Empire Strikes Back,m,?,LANDO,51,563,0.0905861456483126
4580,4580,u5099,m337,Star Wars: The Empire Strikes Back,f,?,LEIA,128,563,0.2273534635879218
4581,4581,u5100,m337,Star Wars: The Empire Strikes Back,m,?,LUKE,72,563,0.127886323268206
4582,4582,u5101,m337,Star Wars: The Empire Strikes Back,?,?,PIETT,4,563,0.0071047957371225
4583,4583,u5102,m337,Star Wars: The Empire Strikes Back,?,?,RIEEKAN,12,563,0.0213143872113676
4584,4584,u5103,m337,Star Wars: The Empire Strikes Back,?,?,THREEPIO,22,563,0.039076376554174
4585,4585,u5104,m337,Star Wars: The Empire Strikes Back,?,?,VADER,31,563,0.0550621669626998
4586,4586,u5105,m337,Star Wars: The Empire Strikes Back,m,?,YODA,38,563,0.0674955595026643
4587,4587,u5106,m338,Escape From The Planet Of The Apes,?,?,AIDE,4,50,0.08
4588,4588,u5107,m338,Escape From The Planet Of The Apes,?,?,COLONEL,5,50,0.1
4589,4589,u5108,m338,Escape From The Planet Of The Apes,?,?,CORNELIUS,7,50,0.14
4590,4590,u5109,m338,Escape From The Planet Of The Apes,?,?,LEWIS,17,50,0.34
4591,4591,u5110,m338,Escape From The Planet Of The Apes,?,?,MILO,5,50,0.1
4592,4592,u5111,m338,Escape From The Planet Of The Apes,?,?,STEVIE,6,50,0.12
4593,4593,u5112,m338,Escape From The Planet Of The Apes,?,?,ZIRA,6,50,0.12
4594,4594,u5113,m339,Escape From L.A.,?,?,BRAZEN,7,249,0.0281124497991967
4595,4595,u5114,m339,Escape From L.A.,?,?,CUERVO JONES,14,249,0.0562248995983935
4596,4596,u5115,m339,Escape From L.A.,?,?,HERSHE,18,249,0.072289156626506
4597,4597,u5116,m339,Escape From L.A.,m,6,MALLOY,35,249,0.1405622489959839
4598,4598,u5117,m339,Escape From L.A.,m,2,MAP TO THE STARS EDDIE,31,249,0.1244979919678714
4599,4599,u5118,m339,Escape From L.A.,?,?,PENDEJO BOB,4,249,0.0160642570281124
4600,4600,u5119,m339,Escape From L.A.,?,?,PIPELINE,7,249,0.0281124497991967
4601,4601,u5120,m339,Escape From L.A.,m,1,PLISSKEN,91,249,0.3654618473895582
4602,4602,u5121,m339,Escape From L.A.,?,?,PRESIDENT,8,249,0.0321285140562249
4603,4603,u5122,m339,Escape From L.A.,?,?,SPINAL,10,249,0.0401606425702811
4604,4604,u5123,m339,Escape From L.A.,?,?,TASLIMA,17,249,0.0682730923694779
4605,4605,u5124,m339,Escape From L.A.,?,?,UTOPIA,7,249,0.0281124497991967
4606,4606,u5125,m340,Excalibur,m,1,ARTHUR,86,266,0.3233082706766917
4607,4607,u5126,m340,Excalibur,?,?,FIGURE,3,266,0.0112781954887218
4608,4608,u5127,m340,Excalibur,?,?,GUENEVERE,25,266,0.093984962406015
4609,4609,u5128,m340,Excalibur,?,?,KAY,5,266,0.018796992481203
4610,4610,u5129,m340,Excalibur,m,3,LANCELOT,35,266,0.131578947368421
4611,4611,u5130,m340,Excalibur,m,6,MERLIN,65,266,0.244360902255639
4612,4612,u5131,m340,Excalibur,?,?,MORDRED,6,266,0.0225563909774436
4613,4613,u5132,m340,Excalibur,?,?,MORGANA,14,266,0.0526315789473684
4614,4614,u5133,m340,Excalibur,?,?,PERCEVAL,12,266,0.0451127819548872
4615,4615,u5134,m340,Excalibur,?,?,SIR ECTOR,4,266,0.0150375939849624
4616,4616,u5135,m340,Excalibur,?,?,UTHER,11,266,0.0413533834586466
4617,4617,u5136,m341,The Exorcist,?,?,BURKE,4,611,0.0065466448445171
4618,4618,u5137,m341,The Exorcist,?,?,CARDINAL,9,611,0.0147299509001636
4619,4619,u5138,m341,The Exorcist,f,1,CHRIS,184,611,0.3011456628477905
4620,4620,u5139,m341,The Exorcist,?,?,CLINIC DIRECTOR,4,611,0.0065466448445171
4621,4621,u5140,m341,The Exorcist,m,9,DR. KLEIN,27,611,0.044189852700491
4622,4622,u5141,m341,The Exorcist,?,?,DR. TANNEY,4,611,0.0065466448445171
4623,4623,u5142,m341,The Exorcist,?,?,FATHER DYER,23,611,0.0376432078559738
4624,4624,u5143,m341,The Exorcist,?,?,KARL,13,611,0.0212765957446808
4625,4625,u5144,m341,The Exorcist,m,6,KARRAS,129,611,0.2111292962356792
4626,4626,u5145,m341,The Exorcist,m,3,KINDERMAN,51,611,0.0834697217675941
4627,4627,u5146,m341,The Exorcist,m,2,MERRIN,32,611,0.0523731587561374
4628,4628,u5147,m341,The Exorcist,?,?,MRS.KARRAS,7,611,0.011456628477905
4629,4629,u5148,m341,The Exorcist,?,?,NURSE,4,611,0.0065466448445171
4630,4630,u5149,m341,The Exorcist,?,?,PRESIDENT,6,611,0.0098199672667757
4631,4631,u5150,m341,The Exorcist,?,?,PSYCHIATRIST,8,611,0.0130932896890343
4632,4632,u5151,m341,The Exorcist,f,7,REGAN,51,611,0.0834697217675941
4633,4633,u5152,m341,The Exorcist,?,?,REGAN/DEMON,31,611,0.0507364975450081
4634,4634,u5153,m341,The Exorcist,f,4,SHARON,17,611,0.027823240589198
4635,4635,u5154,m341,The Exorcist,?,?,UNCLE,4,611,0.0065466448445171
4636,4636,u5155,m341,The Exorcist,?,?,WILLIE,3,611,0.0049099836333878
4637,4637,u5156,m342,The Fabulous Baker Boys,?,?,BUD,4,1051,0.0038058991436726
4638,4638,u5157,m342,The Fabulous Baker Boys,?,?,CHARLIE,11,1051,0.0104662226450999
4639,4639,u5158,m342,The Fabulous Baker Boys,?,?,DONNA,9,1051,0.0085632730732635
4640,4640,u5159,m342,The Fabulous Baker Boys,?,?,DR. BEASLEY,11,1051,0.0104662226450999
4641,4641,u5160,m342,The Fabulous Baker Boys,?,?,EARL,9,1051,0.0085632730732635
4642,4642,u5161,m342,The Fabulous Baker Boys,m,3,FRANK,370,1051,0.3520456707897241
4643,4643,u5162,m342,The Fabulous Baker Boys,?,?,GIRL,6,1051,0.005708848715509
4644,4644,u5163,m342,The Fabulous Baker Boys,?,?,HELEN,4,1051,0.0038058991436726
4645,4645,u5164,m342,The Fabulous Baker Boys,m,1,JACK,356,1051,0.3387250237868696
4646,4646,u5165,m342,The Fabulous Baker Boys,?,?,KID,6,1051,0.005708848715509
4647,4647,u5166,m342,The Fabulous Baker Boys,?,?,LLOYD,6,1051,0.005708848715509
4648,4648,u5167,m342,The Fabulous Baker Boys,?,?,MONICA,9,1051,0.0085632730732635
4649,4649,u5168,m342,The Fabulous Baker Boys,?,?,MR. DANIELS,4,1051,0.0038058991436726
